courseCode,courseName,section,location,instructor,day,time
MG1001,Fundamentals of Management,BSE-3A,E-34 Academic Block II (52),Aleena Fayyaz,wednesday,8:55 - 9:45
,Discrete,BDS-3A,E-34 Academic Block II (52),Dr. Fahad Samad,wednesday,11:40 - 12:30
,Intro,to,E-34 Academic Block II (52),Mahrukh Khan,wednesday,12:35 - 1:25
CS2001,Data Structures,BDS-3A,E-34 Academic Block II (52),Farooq Zaidi,wednesday,1:30 - 2:20
,Discrete,BCY-3A,E-34 Academic Block II (52),Dr. Fahad Samad,wednesday,2:25 - 3:15
CS2001,Data Structures,BCY-3A,E-34 Academic Block II (52),Nouman Rajput,wednesday,3:20 - 4:10
MG1006,Principles of Economics,BSE-3A,E-35 Academic Block II (52),Musera Bhutto,wednesday,8:55 - 9:45
,Socio,BCS-3D,E-35 Academic Block II (52),Kauser Malik,wednesday,12:35 - 1:25
,Eng-1 - Lab,BSFT-1E,Eng Lang Room Academic Block II (50),Brohi,wednesday,1:30 - 4:10
,Computer Vision - Lab,BAI-7B,Academic Block I LAB-1 (47),Muhammad Khalid,wednesday,1:30 - 4:10
,DBS - Lab,BCS-5H,Academic Block I CY LAB-2 (47),Ramsha Iqbal,wednesday,8:00 - 10:40
CL2001,Data Structures - Lab,BSE-3A,Academic Block I CY LAB-2 (47),Syeda Ravia Ijaz,wednesday,10:45 - 1:25
,DBS - Lab,BCY-5B,Academic Block I LAB-3 (47),Amna Aslam,wednesday,1:30 - 4:10
,DBS - Lab,BCS-5F,Academic Block I LAB-4 (48),Fareeha Jabeen,wednesday,8:00 - 10:40
CL3001,Computer Networks - Lab,BCS-5J,Academic Block I LAB-4 (48),Sadaf Zehra ,wednesday,1:30 - 4:10
CL2001,Data Structures - Lab,BDS-3A,Academic Block III LAB-5 (55),Alishba Subhani,wednesday,8:00 - 10:40
EL2003,Computer Organization and Assembly Language - Lab,BCY-3A,Academic Block III LAB-5 (55),Muhammad Qasim Keeryo,wednesday,10:45 - 1:25
CL2001,Data Structures - Lab,BAI-3A,Academic Block II DS LAB-6 (55),Shafique Rehman,wednesday,8:00 - 10:40
EL2003,Computer Organization and Assembly Language - Lab,BCS-3F,Academic Block II DS LAB-6 (55),Ghulam Qadir,wednesday,10:45 - 1:25
,Intro,to,Academic Block II DS LAB-6 (55),Ramsha Jatt,wednesday,1:30 - 2:20
CL2001,Data Structures - Lab,BCS-3C,Academic Block II LAB-7 (47),Zainab Asif,wednesday,8:00 - 10:40
,IOOP-Lab,BSFT-3A,Academic Block II CY LAB-8 (47),Qasim Alias,wednesday,8:00 - 8:50
EL2003,Computer Organization and Assembly Language - Lab,BCS-3G,Academic Block II CY LAB-8 (47), Waseem Rauf,wednesday,10:45 - 1:25
,DBS - Lab,BCS-5E,Academic Block II CY LAB-8 (47),Zainab Asif,wednesday,1:30 - 4:10
,IOOP-Lab,BSFT-3B,Academic Block II LAB-10 (47),Absar Khalid,wednesday,8:00 - 8:50
,Engineering,Drawing,Academic Block II LAB-10 (47),Engr. Maryam,wednesday,10:45 - 11:35
,DAB2 - Lab,BSBA-3A,Academic Block II LAB-10 (47),Nighat Jahan,wednesday,1:30 - 4:10
,Engineering,Drawing,Academic Block II LAB-11 (47),Engr. Aamir Ali,wednesday,8:00 - 8:50
,IT,in,Academic Block II Lab-12 (47),Muhammad Ali Asghar,wednesday,8:00 - 8:50
EL2003,Computer Organization and Assembly Language - Lab,BSE-3B,Academic Block II Lab-12 (47),Muhammad Nadeem,wednesday,1:30 - 4:10
,IT,in,Academic Block II Lab-13 (47),Abdullah Yaqoob,wednesday,8:00 - 8:50
,Electronic,Devices,Academic Block II Electronics Lab,Engr. Aqib Noor,wednesday,1:30 - 2:20
CS3002,Information Security,BCS-7M,E-1 Academic Block I (50),Hira Tunio,thursday,8:55 - 9:45
,C.,Const.,E-1 Academic Block I (50),Zain ul Hasan,thursday,9:50 - 10:40
CS4001,Professional Practices in IT,BCS-7B,E-1 Academic Block I (50),Aashir Mehboob,thursday,10:45 - 11:35
,C.,Const.,E-1 Academic Block I (50),Shahar Bano,thursday,11:40 - 12:30
,C.,Const.,E-1 Academic Block I (50),Syed Faisal Ali,thursday,12:35 - 1:25
CS3002,Information Security,BCS-7F,E-1 Academic Block I (50),Rabia Ahmed Ansari,thursday,1:30 - 2:20
,C.,Const.,E-1 Academic Block I (50),Shahar Bano,thursday,2:25 - 3:15
CS3002,Information Security,BCS-7B,E-2 Academic Block I (50),Dr. Shakil,thursday,8:55 - 9:45
CS3002,Information Security,BCS-7D,E-2 Academic Block I (50),Usama Antuley,thursday,9:50 - 10:40
CS4001,Professional Practices in IT,BCS-7D,E-2 Academic Block I (50),Anaum Hamid,thursday,10:45 - 11:35
CS4001,Professional Practices in IT,BCS-7L,E-2 Academic Block I (50),Anaum Hamid,thursday,11:40 - 12:30
,C.,Const.,E-2 Academic Block I (50),Anaum Hamid,thursday,1:30 - 2:20
CS3002,Information Security,BCS-7L,E-2 Academic Block I (50),Usama Antuley,thursday,2:25 - 3:15
,C.,Const.,E-2 Academic Block I (50),Zain ul Hasan,thursday,3:20 - 4:10
CS4001,Professional Practices in IT,BCS-7C,E-3 Academic Block I (50),Anaum Hamid,thursday,8:55 - 9:45
CS3002,Information Security,BCS-7C,E-3 Academic Block I (50),Yusra Kaleem,thursday,9:50 - 10:40
SE4005,Software Quality Engineering,BSE-5A,E-3 Academic Block I (50),Rubab Manzar,thursday,10:45 - 11:35
,C.,Const.,E-3 Academic Block I (50),Zain ul Hasan,thursday,11:40 - 12:30
CS4001,Professional Practices in IT,BCS-7J,E-3 Academic Block I (50),Syed Muhammad Saad (VF),thursday,12:35 - 1:25
CS4001,Professional Practices in IT,BCS-7K,E-3 Academic Block I (50),Syed Muhammad Saad (VF),thursday,1:30 - 2:20
CS4001,Professional Practices in IT,BCS-7E,E-4 Academic Block I (50),Yusra Kaleem,thursday,8:55 - 9:45
CS3002,Information Security,BCS-7E,E-4 Academic Block I (50),Shaheer Khan,thursday,9:50 - 10:40
,C.,Const.,E-4 Academic Block I (50),Shahar Bano,thursday,10:45 - 11:35
,C.,Const.,E-4 Academic Block I (50),Zulfiqar Ali,thursday,11:40 - 12:30
,Reserved Slot,For,E-4 Academic Block I (50),No Teacher,thursday,12:35 - 1:35
CS3002,Information Security,BCS-7G,E-5 Academic Block I (50),Dr. Nadeem Kafi,thursday,8:55 - 9:45
CS4001,Professional Practices in IT,BCS-7G,E-5 Academic Block I (50),Bilal Ahsan,thursday,9:50 - 10:40
,Enter,BAI-7A,E-5 Academic Block I (50),Umer Farooq,thursday,10:45 - 11:35
CS3002,Information Security,BCS-7J,E-5 Academic Block I (50),Yusra Kaleem,thursday,11:40 - 12:30
CS3001,Computer Networks,BCS-5H,E-6 Academic Block I (50),Dr. Nadeem Kafi,thursday,8:00 - 8:50
CS3002,Information Security,BCS-7H,E-6 Academic Block I (50),Dr. Aqsa Aslam,thursday,8:55 - 9:45
,C.,Const.,E-6 Academic Block I (50),Shahar Bano,thursday,9:50 - 10:40
,Enter,BAI-7B,E-6 Academic Block I (50),Jahangir,thursday,10:45 - 11:35
CS3002,Information Security,BCS-7K,E-6 Academic Block I (50),Rabia Ahmed Ansari,thursday,11:40 - 12:30
CS4001,Professional Practices in IT,BCS-7A,R-11 Academic Block I (50),Aashir Mehboob,thursday,8:55 - 9:45
,C.,Const.,R-11 Academic Block I (50),Syed Faisal Ali,thursday,9:50 - 10:40
,Enter,BAI-7C,R-11 Academic Block I (50), Michael Simon,thursday,10:45 - 11:35
AI3004,Natural Language Processing,BAI-7A,R-12 Academic Block I (70),Saeeda Kanwal,thursday,8:00 - 8:50
CS4001,Professional Practices in IT,BSE-7A,R-12 Academic Block I (70),Dr. Abdul Aziz,thursday,8:55 - 9:45
CS4001,Professional Practices in IT,BCS-7F,R-12 Academic Block I (70),Dr. Abdul Aziz,thursday,9:50 - 10:40
CS4001,Professional Practices in IT,BCS-7H,R-12 Academic Block I (70),Saeeda Kanwal ,thursday,10:45 - 11:35
AI3004,Natural Language Processing,BAI-7C,R-12 Academic Block I (70),Saeeda Kanwal,thursday,11:40 - 12:30
AI3003,Intelligent Agents,BCY-7A,R-109 Academic Block I (50),Ali Naseer ,thursday,8:00 - 8:50
CS3002,Information Security,BCS-7L,R-109 Academic Block I (50),Usama Antuley,thursday,8:55 - 9:45
,DBS,BCS-5C,R-109 Academic Block I (50),Atiya Jokhio,thursday,9:50 - 10:40
,DBS,BCY-5A,R-109 Academic Block I (50),Atiya Jokhio,thursday,10:45 - 11:35
MG3002,Financial and Strategic Project Management,BSE-7A,R-109 Academic Block I (50),Minhal Raza,thursday,11:40 - 12:30
CS3006,Parallel and Distributed Computing,BCY-7A,R-109 Academic Block I (50),Farooq Zaidi,thursday,2:25 - 3:15
SE3001,Software System Design,BCY-7A,R-109 Academic Block I (50),Abuzar Zafar,thursday,3:20 - 4:10
CS4001,Professional Practices in IT,BCS-7M,A-1 Academic Block II (50),Asif Fazwani (VF),thursday,8:00 - 8:50
CS4001,Professional Practices in IT,BCY-7A,A-1 Academic Block II (50),Asif Fazwani (VF),thursday,8:55 - 9:45
CS3002,Information Security,BSE-7A,A-1 Academic Block II (50),Dr. Aqsa Aslam,thursday,9:50 - 10:40
CS4001,Professional Practices in IT,BCY-7B,A-1 Academic Block II (50),Ghulam (VF),thursday,10:45 - 11:35
CS4042,Computer Vision,BAI-7A,A-1 Academic Block II (50),Saif ur Rehman,thursday,11:40 - 12:30
,Enter,BAI-7B,A-1 Academic Block II (50),Jahangir,thursday,12:35 - 1:25
CS4042,Computer Vision,BAI-7C,A-2Academic Block II (50),Bilal Ahsan,thursday,8:00 - 8:50
CS4001,Professional Practices in IT,BSE-7B,A-2Academic Block II (50),Ghulam (VF),thursday,8:55 - 9:45
CS3002,Information Security,BSE-7B,A-2Academic Block II (50),Hira Tunio,thursday,9:50 - 10:40
CS4042,Computer Vision,BAI-7B,A-2Academic Block II (50),Bilal Ahsan,thursday,11:40 - 12:30
MG3002,Financial and Strategic Project Management,BSE-7B,A-2Academic Block II (50),Minhal Raza,thursday,12:35 - 1:25
,IT,in,A-2Academic Block II (50),  BSFT-1E,thursday,1:30 - 2:20
SS1007,Islamic Studies/Ethics,BSFT-1E,A-2Academic Block II (50),Farhan Ali Memon,thursday,2:25 - 3:15
,MM,BSFT-1E,A-2Academic Block II (50), Museara Bhutto,thursday,3:20 - 4:10
SE3001,Software System Design,BCY-7B,A-3 Academic Block II (50),Abeer Gauher,thursday,8:00 - 8:50
CS3006,Parallel and Distributed Computing,BCY-7B,A-3 Academic Block II (50),Farooq Zaidi,thursday,8:55 - 9:45
AI3003,Intelligent Agents,BCY-7B,A-3 Academic Block II (50),Ali Naseer,thursday,9:50 - 10:40
,BM1,BSFT-1B,A-3 Academic Block II (50), Dr. Khusro Mian,thursday,11:40 - 12:30
,Reserved Slot,For,A-3 Academic Block II (50),No Teacher,thursday,12:35 - 1:35
,Reserved Slot,For,A-4 Academic Block II (50),No Teacher,thursday,8:00 - 9:00
,DS&BA,BSBA-5A,A-5 Academic Block II (50),Ali Fatmi ,thursday,8:00 - 8:50
AI3004,Natural Language Processing,BAI-7B,A-5 Academic Block II (50),Saeeda Kanwal,thursday,8:55 - 9:45
,DAB2,BSBA-3A,A-5 Academic Block II (50),Dr. Anwar Mughees,thursday,10:45 - 11:35
,BF,BSFT-3A,A-5 Academic Block II (50),Shoaib Anwar ,thursday,11:40 - 12:30
,BF,BSFT-3A,A-5 Academic Block II (50),Shoaib Anwar ,thursday,12:35 - 1:25
,BM2,BSFT-3A,A-5 Academic Block II (50),Muhammad Amjad ,thursday,1:30 - 2:20
,ME,BSFT-3C,A-5 Academic Block II (50), Museara Bhutto,thursday,2:25 - 3:15
,BM2,BSFT-3C,A-5 Academic Block II (50),Muhammad Amjad ,thursday,3:20 - 4:10
,CB,BSBA-5A,A-6 Academic Block II (50), Umer Farooq,thursday,8:55 - 9:45
,BE,BSBA-5A,A-6 Academic Block II (50), Dr. Mushtaq Ahmed,thursday,9:50 - 10:40
,FM,BSFBA-5A,A-6 Academic Block II (50),Muhammad Ahsan ,thursday,10:45 - 11:35
,BCB,BSBA-5A,A-6 Academic Block II (50), Dr. Shahbaz Siddiqui ,thursday,11:40 - 12:30
,BM2,BSFT-3B,A-6 Academic Block II (50),Muhammad Amjad ,thursday,12:35 - 1:25
,Macro,Eco,A-6 Academic Block II (50),Michael Simon,thursday,1:30 - 2:20
,EIS,BSFT-5A,A-6 Academic Block II (50),Dr. Anwar Mughees,thursday,2:25 - 3:15
,EIS,BSFT-5A,A-6 Academic Block II (50),Dr. Anwar Mughees,thursday,3:20 - 4:10
AF1001,Fundamentals of Accounting,BSFT-1A,A-7 Academic Block II (50), Muhammad Ahsan,thursday,8:00 - 8:50
,ME,BSFT-3B,A-7 Academic Block II (50), Dr. Mushtaq Ahmed,thursday,8:55 - 9:45
,Reserved Slot,For,A-7 Academic Block II (50),No Teacher,thursday,9:50 - 10:50
,IT,in,A-7 Academic Block II (50),  BSFT-1A,thursday,11:40 - 12:30
,IT,in,A-7 Academic Block II (50),  BSFT-1B ,thursday,12:35 - 1:25
NS1001,Applied Physics,BCY-1A,A-7 Academic Block II (50),Javed Qureshi ,thursday,1:30 - 2:20
AF1001,Fundamentals of Accounting,BSFT-1C,A-7 Academic Block II (50), Muhammad Ahsan,thursday,2:25 - 3:15
,BM1,BSFT-1A,A-7 Academic Block II (50), Dr. Khusro Mian,thursday,3:20 - 4:10
SE2002,Software Design and Architecture,BCS-5C,A-8 Academic Block II (53), Rubab Manzar,thursday,8:55 - 9:45
,BM1,BSBA-1A,A-8 Academic Block II (53), Rabia Sagheer,thursday,11:40 - 12:30
,BM1,BSFT-1C,A-8 Academic Block II (53), Dr. Khusro Mian,thursday,12:35 - 1:25
,Eng-1,BSFT-1C,A-8 Academic Block II (53), Brohi,thursday,1:30 - 2:20
,Eng-1,BSFT-1B,A-8 Academic Block II (53), Brohi,thursday,2:25 - 3:15
,MM,BSFT-1D,A-8 Academic Block II (53), Asiya Zaheer,thursday,3:20 - 4:10
SS1007,Islamic Studies/Ethics,BSBA-1A,B-9 Academic Block II (53), Uzair Siddiqui,thursday,8:00 - 8:50
AF1001,Fundamentals of Accounting,BSBA-1A,B-9 Academic Block II (53), Dr. Sarfaraz Ahmed,thursday,8:55 - 9:45
SS1007,Islamic Studies/Ethics,BSBA-1A,B-9 Academic Block II (53), Uzair Siddiqui,thursday,9:50 - 10:40
SS1007,Islamic Studies/Ethics,BSFT-1A,B-9 Academic Block II (53), Muhammad Hasham,thursday,10:45 - 11:35
,IT,in,B-9 Academic Block II (53),  BSFT-1C,thursday,11:40 - 12:30
,BM1,BSFT-1D,B-9 Academic Block II (53), Ashad Ali,thursday,12:35 - 1:25
,BM1,BSFT-1E,B-10 Academic Block II (53), Rabia Sagheer,thursday,8:00 - 8:50
,ME,BSFT-3A,B-10 Academic Block II (53), Michael Simon,thursday,8:55 - 9:45
,MM,BSFT-1A,B-10 Academic Block II (53), Asiya Zaheer,thursday,9:50 - 10:40
,IT,in,B-10 Academic Block II (53),  BSFT-1D,thursday,11:40 - 12:30
,IT,in,B-10 Academic Block II (53),  BSBA-1A,thursday,12:35 - 1:25
,Reserved Slot,For,B-10 Academic Block II (53),No Teacher,thursday,1:30 - 2:30
,IOOPBSFT-3B,,B-10 Academic Block II (53),Nida Munawar ,thursday,2:25 - 3:15
,IOOPBSFT-3A,,B-10 Academic Block II (53),Nida Munawar ,thursday,3:20 - 4:10
,MM,BSFT-1E,B-11 Academic Block II (53),  Museara Bhutto,thursday,9:50 - 10:40
,PST,BSBA-7A,B-11 Academic Block II (53),Dr. Shahnawaz,thursday,10:45 - 11:35
,IT,in,B-11 Academic Block II (53),  BSFT-1E,thursday,11:40 - 12:30
,DCB,BSFBA-7A,B-11 Academic Block II (53), Dr. Mushtaq Ahmed,thursday,12:35 - 1:25
,Entrep,BSBA-7A,B-11 Academic Block II (53),Asiya Zaheer,thursday,1:30 - 2:20
,AC,BSCE-1A,C-12 Academic Block II (50),,thursday,8:00 - 8:50
,EDC,BSEE-3A,C-12 Academic Block II (50),,thursday,8:55 - 9:45
,EDC,BSEE-3B,C-12 Academic Block II (50),,thursday,9:50 - 10:40
,Applied,Physics,C-12 Academic Block II (50),,thursday,10:45 - 11:35
,Applied,Physics,C-12 Academic Block II (50),,thursday,11:40 - 12:30
,Applied,Physics,C-12 Academic Block II (50),,thursday,12:35 - 1:25
,Applied,Physics,C-12 Academic Block II (50),,thursday,1:30 - 2:20
,UoS,BSEE-1B,C-12 Academic Block II (50),,thursday,2:25 - 3:15
SS1007,Islamic Studies/Ethics,BSEE-1A,C-13 Academic Block II (50),,thursday,8:00 - 8:50
SS1007,Islamic Studies/Ethics,BSEE-1A,C-13 Academic Block II (50),,thursday,8:55 - 9:45
,AC,BSEE-1A,C-13 Academic Block II (50),,thursday,9:50 - 10:40
,AC,BSEE-1A,C-13 Academic Block II (50),,thursday,10:45 - 11:35
,OHS,BSCE-1B,C-13 Academic Block II (50),,thursday,11:40 - 12:30
HU127,Ideology and Constitution of Pakistan,BSEE-1A,C-13 Academic Block II (50),,thursday,12:35 - 1:25
,OHS,BSEE-1B,C-13 Academic Block II (50),,thursday,1:30 - 2:20
,OHS,BSCE-1A,C-13 Academic Block II (50),,thursday,2:25 - 3:15
,OODS,BSEE-3B,C-14 Academic Block II (50),,thursday,8:55 - 9:45
,Reserved Slot,For,C-14 Academic Block II (50),No Teacher,thursday,9:50 - 10:50
,OODS,BSEE-3A,C-14 Academic Block II (50),,thursday,10:45 - 11:35
,OODS,BSEE-3A,C-14 Academic Block II (50),,thursday,11:40 - 12:30
SS2012,Technical and Business Writing,BSEE-7AB,C-15 Academic Block II (50),,thursday,8:00 - 8:50
SS2012,Technical and Business Writing,BSEE-7AB,C-15 Academic Block II (50),,thursday,8:55 - 9:45
,AML,BSEE-7AB,C-15 Academic Block II (50),,thursday,9:50 - 10:40
,DCNet,BSEE-5AB,C-15 Academic Block II (50),,thursday,10:45 - 11:35
,DCNet,BSEE-5AB,C-15 Academic Block II (50),,thursday,11:40 - 12:30
,OODS,BSEE-3B,C-15 Academic Block II (50),,thursday,12:35 - 1:25
,Reserved Slot,For,C-15 Academic Block II (50),No Teacher,thursday,1:30 - 2:30
,CVT,BSEE-3B,C-15 Academic Block II (50),,thursday,2:25 - 3:15
,CVT,BSEE-3B,C-15 Academic Block II (50),,thursday,3:20 - 4:10
AI3002,Machine Learning,BSE-5A,C-16 Academic Block II (50),Minhal Raza,thursday,8:00 - 8:50
SE2002,Software Design and Architecture,BCS-5A,C-16 Academic Block II (50),Engr. Abdul Rahman,thursday,8:55 - 9:45
,DBS,BCS-5A,C-16 Academic Block II (50),Hajra Ahmed,thursday,9:50 - 10:40
CS3001,Computer Networks,BCS-5A,C-16 Academic Block II (50),Dr. Farrukh Salim,thursday,10:45 - 11:35
SE2002,Software Design and Architecture,BCS-5D,C-16 Academic Block II (50),Syed Ahmed Khan,thursday,11:40 - 12:30
,DBS,BCS-5F,C-16 Academic Block II (50),Hajra Ahmed,thursday,12:35 - 1:25
,0,,C-16 Academic Block II (50),,thursday,1:30 - 2:20
CS2006,Operating Systems,BCS-5A,C-16 Academic Block II (50),TBA,thursday,3:20 - 4:10
CS3001,Computer Networks,BCS-5B,C-17 Academic Block II (59),Dr. Ghufran Ahmed,thursday,8:55 - 9:45
,DBS,BCS-5B,C-17 Academic Block II (59),Javeria Farooq,thursday,9:50 - 10:40
SE2002,Software Design and Architecture,BCS-5E,C-17 Academic Block II (59),Farrukh Hasan Syed,thursday,11:40 - 12:30
,DBS,BCS-5E,C-17 Academic Block II (59),Basit Jasani,thursday,12:35 - 1:25
,MVC,BSCS-3A,C-17 Academic Block II (59),,thursday,1:30 - 2:20
,MVC,BSCS-3A,C-17 Academic Block II (59),,thursday,2:25 - 3:15
,MVC,BSCS-3A,C-17 Academic Block II (59),,thursday,3:20 - 4:10
CS3001,Computer Networks,BCS-5D,C-18 Academic Block II (50),Shaheer Khan,thursday,8:00 - 8:50
CS3001,Computer Networks,BCS-5J,C-18 Academic Block II (50),Kashan Hussain,thursday,8:55 - 9:45
CS3001,Computer Networks,BCS-5C,C-18 Academic Block II (50),Dr. Farrukh Salim,thursday,11:40 - 12:30
MT1003,Calculus and Analytical Geometry,BCY-1A,C-18 Academic Block II (50),Jamil Usmani,thursday,12:35 - 1:25
MT1003,Calculus and Analytical Geometry,BDS-1A,C-18 Academic Block II (50),Jamil Usmani,thursday,2:25 - 3:15
,Reserved Slot,For,C-18 Academic Block II (50),No Teacher,thursday,3:20 - 4:20
CS2009,Design and Analysis of Algorithms,BCS-5F,C-19 Academic Block II (50),Sandesh Kumar,thursday,8:00 - 8:50
SE2002,Software Design and Architecture,BCS-5F,C-19 Academic Block II (50),Syed Ahmed Khan,thursday,8:55 - 9:45
,DBS,BCS-5D,C-19 Academic Block II (50),Basit Jasani,thursday,9:50 - 10:40
CS2009,Design and Analysis of Algorithms,BCS-5H,C-19 Academic Block II (50),Sandesh Kumar,thursday,10:45 - 11:35
CS3001,Computer Networks,BCS-5G,C-19 Academic Block II (50),Dr. Ghufran Ahmed,thursday,11:40 - 12:30
,DBS,BCS-5H,C-19 Academic Block II (50),Javeria Farooq,thursday,12:35 - 1:25
CS3001,Computer Networks,BCS-5E,C-19 Academic Block II (50),Kashan Hussain,thursday,1:30 - 2:20
CS2009,Design and Analysis of Algorithms,BCS-5G,C-21 Academic Block II (50),Zulfiqar Ali,thursday,8:55 - 9:45
SE2002,Software Design and Architecture,BCS-5G,C-21 Academic Block II (50),Sobia Iftikhar,thursday,9:50 - 10:40
CS2009,Design and Analysis of Algorithms,BAI-5A,C-21 Academic Block II (50),Dr. Kamran,thursday,11:40 - 12:30
SS2012,Technical and Business Writing,BAI-5A,C-21 Academic Block II (50),Nazia Imam,thursday,12:35 - 1:25
,DBS,BCS-5G,C-21 Academic Block II (50),Dr. Farrukh Salim,thursday,1:30 - 2:20
CS3001,Computer Networks,BCS-5F,C-21 Academic Block II (50),Shaheer Khan,thursday,2:25 - 3:15
CS4055,System Concept and Design,BSE-5A,D-22 Academic Block II (50),Ali Fatmi,thursday,8:55 - 9:45
SE2002,Software Design and Architecture,BCS-5H,D-22 Academic Block II (50),Engr. Abdul Rahman,thursday,9:50 - 10:40
SS2012,Technical and Business Writing,BSE-5A,D-22 Academic Block II (50),Atifa Batool,thursday,11:40 - 12:30
SS2012,Technical and Business Writing,BCY-5B,D-22 Academic Block II (50),Atifa Batool,thursday,12:35 - 1:25
NS1001,Applied Physics,BCS-1A,D-22 Academic Block II (50),Muhammad Rahim,thursday,2:25 - 3:15
MT1003,Calculus and Analytical Geometry,BCS-1A,D-22 Academic Block II (50),Aneesa Nawaz,thursday,3:20 - 4:10
SS2012,Technical and Business Writing,BCY-5A,D-23 Academic Block II (50),Atifa Batool,thursday,8:55 - 9:45
,IOOP,BSFT-3C,D-23 Academic Block II (50),Madiha Aslam (VF),thursday,10:45 - 11:35
,PFB,BSBA-3A,D-23 Academic Block II (50),Madiha Aslam (VF),thursday,11:40 - 12:30
CS3002,Information Security,BCY-5B,D-23 Academic Block II (50),Nouman Rajput,thursday,12:35 - 1:25
SS2012,Technical and Business Writing,BCY-5B,D-23 Academic Block II (50),Atifa Batool,thursday,1:30 - 2:20
SS1012,Functional English,BCS-1B,D-23 Academic Block II (50),Khadija Shireen,thursday,2:25 - 3:15
MT1003,Calculus and Analytical Geometry,BCS-1H,D-23 Academic Block II (50),Asma Masood,thursday,3:20 - 4:10
CS2009,Design and Analysis of Algorithms,BCY-5B,D-24 Academic Block II (50),Zulfiqar Ali,thursday,9:50 - 10:40
,DBS,BCY-5B,D-24 Academic Block II (50),Ali Naseer Shah,thursday,10:45 - 11:35
CS1004,Object Oriented Programming,BCS-3A,D-24 Academic Block II (50),Nida Munawar,thursday,11:40 - 12:30
CS1004,Object Oriented Programming,BCS-3A,D-24 Academic Block II (50),Nida Munawar,thursday,12:35 - 1:25
MT1003,Calculus and Analytical Geometry,BCS-1C,D-24 Academic Block II (50),Aneesa Nawaz,thursday,2:25 - 3:15
SS1012,Functional English,BCS-1A,D-25 Academic Block II (50),Khadija Shireen,thursday,8:00 - 8:50
CS1002,Programming Fundamentals,BCS-1A,D-25 Academic Block II (50),Sobia Iftikhar,thursday,8:55 - 9:45
SS1012,Functional English,BCS-1D,D-25 Academic Block II (50),Javeriya Ahmed,thursday,11:40 - 12:30
NS1001,Applied Physics,BCS-1F,D-25 Academic Block II (50),Ishtiaq Ahmed,thursday,2:25 - 3:15
NS1001,Applied Physics,BCS-1B,D-26 Academic Block II (50),Ishtiaq Ahmed,thursday,8:55 - 9:45
MT1003,Calculus and Analytical Geometry,BCS-1E,D-26 Academic Block II (50),Shahid Ashraf,thursday,11:40 - 12:30
CS1002,Programming Fundamentals,BCY-1B,D-26 Academic Block II (50),Uzma Raza (VF),thursday,12:35 - 1:25
SS1012,Functional English,BCS-1G,D-26 Academic Block II (50),Javeria Ali Wadho,thursday,2:25 - 3:15
CS1002,Programming Fundamentals,BCS-1H,D-27 Academic Block II (50),Syed Ahmed Khan,thursday,8:00 - 8:50
HU127,Ideology and Constitution of Pakistan,BCS-1H,D-27 Academic Block II (50),Muhammad Adeel,thursday,8:55 - 9:45
CS1002,Programming Fundamentals,BCS-1K,D-27 Academic Block II (50),Uzma Raza (VF),thursday,11:40 - 12:30
NS1001,Applied Physics,BCS-1J,D-27 Academic Block II (50),Rameez,thursday,2:25 - 3:15
CS1002,Programming Fundamentals,BCS-1D,D-28 Academic Block II (50),Hajra Ahmed,thursday,8:55 - 9:45
MT1003,Calculus and Analytical Geometry,BCS-1J,D-28 Academic Block II (50),Asma Masood,thursday,11:40 - 12:30
NS1001,Applied Physics,BAI-1A,D-28 Academic Block II (50),Sana,thursday,12:35 - 1:25
NS1001,Applied Physics,BCS-1J,D-28 Academic Block II (50),Rameez,thursday,1:30 - 2:20
SS1007,Islamic Studies/Ethics,BAI-1A,D-28 Academic Block II (50),Abdullah Siddqui,thursday,2:25 - 3:15
CS1002,Programming Fundamentals,BCS-1E,E-29Academic Block II (52),Javeria Farooq,thursday,8:55 - 9:45
CS1002,Programming Fundamentals,BAI-1A,E-29Academic Block II (52),Talha Shahid,thursday,11:40 - 12:30
SS1007,Islamic Studies/Ethics,BAI-1B,E-29Academic Block II (52),Abdullah Siddqui,thursday,12:35 - 1:25
SS1012,Functional English,BAI-1B,E-29Academic Block II (52),Nazia Imam,thursday,2:25 - 3:15
SS1007,Islamic Studies/Ethics,BCS-1F,E-30 Academic Block II (52),Farhan Ali Memon,thursday,8:55 - 9:45
NS1001,Applied Physics,BAI-1B,E-30 Academic Block II (52),Sana,thursday,11:40 - 12:30
CS1002,Programming Fundamentals,BDS-1A,E-30 Academic Block II (52),Talha Shahid,thursday,12:35 - 1:25
NS1001,Applied Physics,BAI-1C,E-30 Academic Block II (52),Sana,thursday,2:25 - 3:15
SS1007,Islamic Studies/Ethics,BAI-1C,E-30 Academic Block II (52),Abdullah Siddqui,thursday,3:20 - 4:10
NS1001,Applied Physics,BCS-1G,E-31 Academic Block II (52),Muhammad Rahim,thursday,8:55 - 9:45
MT1003,Calculus and Analytical Geometry,BCS-1D,E-31 Academic Block II (52),Shahid Ashraf,thursday,9:50 - 10:40
MT1003,Calculus and Analytical Geometry,BCS-1D,E-31 Academic Block II (52),Shahid Ashraf,thursday,10:45 - 11:35
SS1012,Functional English,BDS-1A,E-31 Academic Block II (52),Wajiha Akber,thursday,11:40 - 12:30
SS1007,Islamic Studies/Ethics,BSE-1A,E-31 Academic Block II (52), Imad Uddin,thursday,2:25 - 3:15
